"Distribution of disabled workers by sex, economic status and residence - 2011",,,,,,,,,,,
Table Name,State Code,State Name,Type of disability,Total/ Rural/ Urban,Sex,Workers,,,,,Non-workers
DISAB04,02,State - HIMACHAL PRADESH (02),Any Other,Total,Persons,16074,8992,1057,288,5737,12950
DISAB04,02,State - HIMACHAL PRADESH (02),Any Other,Total,Males,9806,4517,631,189,4469,6158
DISAB04,02,State - HIMACHAL PRADESH (02),Any Other,Total,Females,6268,4475,426,99,1268,6792
DISAB04,02,State - HIMACHAL PRADESH (02),Any Other,Rural,Persons,14943,8934,1033,256,4720,11309
DISAB04,02,State - HIMACHAL PRADESH (02),Any Other,Rural,Males,8950,4483,614,164,3689,5480
DISAB04,02,State - HIMACHAL PRADESH (02),Any Other,Rural,Females,5993,4451,419,92,1031,5829
DISAB04,02,State - HIMACHAL PRADESH (02),Any Other,Urban,Persons,1131,58,24,32,1017,1641
DISAB04,02,State - HIMACHAL PRADESH (02),Any Other,Urban,Males,856,34,17,25,780,678
DISAB04,02,State - HIMACHAL PRADESH (02),Any Other,Urban,Females,275,24,7,7,237,963
DISAB04,02,State - HIMACHAL PRADESH (02),Multiple disability,Total,Persons,4196,2856,280,63,997,14340
DISAB04,02,State - HIMACHAL PRADESH (02),Multiple disability,Total,Males,2599,1583,178,44,794,7467
DISAB04,02,State - HIMACHAL PRADESH (02),Multiple disability,Total,Females,1597,1273,102,19,203,6873
DISAB04,02,State - HIMACHAL PRADESH (02),Multiple disability,Rural,Persons,4040,2842,278,55,865,13428
DISAB04,02,State - HIMACHAL PRADESH (02),Multiple disability,Rural,Males,2471,1571,176,37,687,6937
DISAB04,02,State - HIMACHAL PRADESH (02),Multiple disability,Rural,Females,1569,1271,102,18,178,6491
DISAB04,02,State - HIMACHAL PRADESH (02),Multiple disability,Urban,Persons,156,14,2,8,132,912
DISAB04,02,State - HIMACHAL PRADESH (02),Multiple disability,Urban,Males,128,12,2,7,107,530
DISAB04,02,State - HIMACHAL PRADESH (02),Multiple disability,Urban,Females,28,2,0,1,25,382
DISAB04,03,State - PUNJAB (03),Total disabled population,Total,Persons,216320,40112,38180,10897,127131,437743
DISAB04,03,State - PUNJAB (03),Total disabled population,Total,Males,176623,36114,30991,6986,102532,202928
DISAB04,03,State - PUNJAB (03),Total disabled population,Total,Females,39697,3998,7189,3911,24599,234815
DISAB04,03,State - PUNJAB (03),Total disabled population,Rural,Persons,140392,37885,34668,6730,61109,289921
DISAB04,03,State - PUNJAB (03),Total disabled population,Rural,Males,114768,34266,28178,4088,48236,136521
DISAB04,03,State - PUNJAB (03),Total disabled population,Rural,Females,25624,3619,6490,2642,12873,153400
DISAB04,03,State - PUNJAB (03),Total disabled population,Urban,Persons,75928,2227,3512,4167,66022,147822
DISAB04,03,State - PUNJAB (03),Total disabled population,Urban,Males,61855,1848,2813,2898,54296,66407
DISAB04,03,State - PUNJAB (03),Total disabled population,Urban,Females,14073,379,699,1269,11726,81415
DISAB04,03,State - PUNJAB (03),In Seeing,Total,Persons,26511,5139,4691,1128,15553,55688
DISAB04,03,State - PUNJAB (03),In Seeing,Total,Males,21361,4594,3757,729,12281,23450
DISAB04,03,State - PUNJAB (03),In Seeing,Total,Females,5150,545,934,399,3272,32238
DISAB04,03,State - PUNJAB (03),In Seeing,Rural,Persons,17157,4839,4368,684,7266,38008
DISAB04,03,State - PUNJAB (03),In Seeing,Rural,Males,13710,4351,3490,399,5470,16129
DISAB04,03,State - PUNJAB (03),In Seeing,Rural,Females,3447,488,878,285,1796,21879
DISAB04,03,State - PUNJAB (03),In Seeing,Urban,Persons,9354,300,323,444,8287,17680
DISAB04,03,State - PUNJAB (03),In Seeing,Urban,Males,7651,243,267,330,6811,7321
DISAB04,03,State - PUNJAB (03),In Seeing,Urban,Females,1703,57,56,114,1476,10359
DISAB04,03,State - PUNJAB (03),In Hearing,Total,Persons,54120,9468,8900,3295,32457,92576
DISAB04,03,State - PUNJAB (03),In Hearing,Total,Males,42650,8335,6889,1958,25468,36111
DISAB04,03,State - PUNJAB (03),In Hearing,Total,Females,11470,1133,2011,1337,6989,56465
DISAB04,03,State - PUNJAB (03),In Hearing,Rural,Persons,30164,8803,7598,1773,11990,53571
DISAB04,03,State - PUNJAB (03),In Hearing,Rural,Males,23660,7833,5939,906,8982,21122
DISAB04,03,State - PUNJAB (03),In Hearing,Rural,Females,6504,970,1659,867,3008,32449
DISAB04,03,State - PUNJAB (03),In Hearing,Urban,Persons,23956,665,1302,1522,20467,39005
DISAB04,03,State - PUNJAB (03),In Hearing,Urban,Males,18990,502,950,1052,16486,14989
DISAB04,03,State - PUNJAB (03),In Hearing,Urban,Females,4966,163,352,470,3981,24016
DISAB04,03,State - PUNJAB (03),In Speech,Total,Persons,7259,1621,1172,305,4161,17290
DISAB04,03,State - PUNJAB (03),In Speech,Total,Males,6042,1486,958,205,3393,8255
DISAB04,03,State - PUNJAB (03),In Speech,Total,Females,1217,135,214,100,768,9035
DISAB04,03,State - PUNJAB (03),In Speech,Rural,Persons,4557,1531,1078,198,1750,11461
DISAB04,03,State - PUNJAB (03),In Speech,Rural,Males,3778,1405,883,124,1366,5518
DISAB04,03,State - PUNJAB (03),In Speech,Rural,Females,779,126,195,74,384,5943
DISAB04,03,State - PUNJAB (03),In Speech,Urban,Persons,2702,90,94,107,2411,5829
DISAB04,03,State - PUNJAB (03),In Speech,Urban,Males,2264,81,75,81,2027,2737
DISAB04,03,State - PUNJAB (03),In Speech,Urban,Females,438,9,19,26,384,3092
DISAB04,03,State - PUNJAB (03),In Movement,Total,Persons,46758,8186,7688,2020,28864,83286
DISAB04,03,State - PUNJAB (03),In Movement,Total,Males,39736,7601,6568,1533,24034,41798
DISAB04,03,State - PUNJAB (03),In Movement,Total,Females,7022,585,1120,487,4830,41488
DISAB04,03,State - PUNJAB (03),In Movement,Rural,Persons,33933,7837,7247,1478,17371,60843
DISAB04,03,State - PUNJAB (03),In Movement,Rural,Males,28882,7279,6183,1083,14337,30921
DISAB04,03,State - PUNJAB (03),In Movement,Rural,Females,5051,558,1064,395,3034,29922
DISAB04,03,State - PUNJAB (03),In Movement,Urban,Persons,12825,349,441,542,11493,22443
DISAB04,03,State - PUNJAB (03),In Movement,Urban,Males,10854,322,385,450,9697,10877
DISAB04,03,State - PUNJAB (03),In Movement,Urban,Females,1971,27,56,92,1796,11566
DISAB04,03,State - PUNJAB (03),Mental Retardation,Total,Persons,7490,1524,1590,359,4017,37580
DISAB04,03,State - PUNJAB (03),Mental Retardation,Total,Males,6233,1351,1318,244,3320,21099
DISAB04,03,State - PUNJAB (03),Mental Retardation,Total,Females,1257,173,272,115,697,16481
DISAB04,03,State - PUNJAB (03),Mental Retardation,Rural,Persons,4935,1454,1471,224,1786,25008
DISAB04,03,State - PUNJAB (03),Mental Retardation,Rural,Males,4099,1290,1214,141,1454,14117
DISAB04,03,State - PUNJAB (03),Mental Retardation,Rural,Females,836,164,257,83,332,10891
DISAB04,03,State - PUNJAB (03),Mental Retardation,Urban,Persons,2555,70,119,135,2231,12572
DISAB04,03,State - PUNJAB (03),Mental Retardation,Urban,Males,2134,61,104,103,1866,6982
DISAB04,03,State - PUNJAB (03),Mental Retardation,Urban,Females,421,9,15,32,365,5590
DISAB04,03,State - PUNJAB (03),Mental Illness,Total,Persons,3568,859,816,134,1759,18357
DISAB04,03,State - PUNJAB (03),Mental Illness,Total,Males,3013,783,683,84,1463,10568
DISAB04,03,State - PUNJAB (03),Mental Illness,Total,Females,555,76,133,50,296,7789
DISAB04,03,State - PUNJAB (03),Mental Illness,Rural,Persons,2558,826,755,93,884,12592
DISAB04,03,State - PUNJAB (03),Mental Illness,Rural,Males,2137,751,630,54,702,7227
DISAB04,03,State - PUNJAB (03),Mental Illness,Rural,Females,421,75,125,39,182,5365
DISAB04,03,State - PUNJAB (03),Mental Illness,Urban,Persons,1010,33,61,41,875,5765
DISAB04,03,State - PUNJAB (03),Mental Illness,Urban,Males,876,32,53,30,761,3341
DISAB04,03,State - PUNJAB (03),Mental Illness,Urban,Females,134,1,8,11,114,2424
DISAB04,03,State - PUNJAB (03),Any Other,Total,Persons,65468,12209,12422,3418,37419,100139
DISAB04,03,State - PUNJAB (03),Any Other,Total,Males,53314,10992,10082,2066,30174,43011
DISAB04,03,State - PUNJAB (03),Any Other,Total,Females,12154,1217,2340,1352,7245,57128
DISAB04,03,State - PUNJAB (03),Any Other,Rural,Persons,43725,11539,11318,2134,18734,65182
DISAB04,03,State - PUNJAB (03),Any Other,Rural,Males,35749,10428,9160,1285,14876,28182
DISAB04,03,State - PUNJAB (03),Any Other,Rural,Females,7976,1111,2158,849,3858,37000
DISAB04,03,State - PUNJAB (03),Any Other,Urban,Persons,21743,670,1104,1284,18685,34957
DISAB04,03,State - PUNJAB (03),Any Other,Urban,Males,17565,564,922,781,15298,14829
DISAB04,03,State - PUNJAB (03),Any Other,Urban,Females,4178,106,182,503,3387,20128
DISAB04,03,State - PUNJAB (03),Multiple disability,Total,Persons,5146,1106,901,238,2901,32827
DISAB04,03,State - PUNJAB (03),Multiple disability,Total,Males,4274,972,736,167,2399,18636
DISAB04,03,State - PUNJAB (03),Multiple disability,Total,Females,872,134,165,71,502,14191
DISAB04,03,State - PUNJAB (03),Multiple disability,Rural,Persons,3363,1056,833,146,1328,23256
DISAB04,03,State - PUNJAB (03),Multiple disability,Rural,Males,2753,929,679,96,1049,13305
DISAB04,03,State - PUNJAB (03),Multiple disability,Rural,Females,610,127,154,50,279,9951
DISAB04,03,State - PUNJAB (03),Multiple disability,Urban,Persons,1783,50,68,92,1573,9571
DISAB04,03,State - PUNJAB (03),Multiple disability,Urban,Males,1521,43,57,71,1350,5331
DISAB04,03,State - PUNJAB (03),Multiple disability,Urban,Females,262,7,11,21,223,4240
DISAB04,04,State - CHANDIGARH (04),Total disabled population,Total,Persons,4641,37,21,77,4506,10155
DISAB04,04,State - CHANDIGARH (04),Total disabled population,Total,Males,3885,31,20,53,3781,4858
DISAB04,04,State - CHANDIGARH (04),Total disabled population,Total,Females,756,6,1,24,725,5297
DISAB04,04,State - CHANDIGARH (04),Total disabled population,Rural,Persons,126,6,1,1,118,220
DISAB04,04,State - CHANDIGARH (04),Total disabled population,Rural,Males,110,5,1,1,103,102
DISAB04,04,State - CHANDIGARH (04),Total disabled population,Rural,Females,16,1,0,0,15,118
DISAB04,04,State - CHANDIGARH (04),Total disabled population,Urban,Persons,4515,31,20,76,4388,9935
DISAB04,04,State - CHANDIGARH (04),Total disabled population,Urban,Males,3775,26,19,52,3678,4756
DISAB04,04,State - CHANDIGARH (04),Total disabled population,Urban,Females,740,5,1,24,710,5179
DISAB04,04,State - CHANDIGARH (04),In Seeing,Total,Persons,608,6,3,8,591,1166
DISAB04,04,State - CHANDIGARH (04),In Seeing,Total,Males,514,4,3,6,501,564
DISAB04,04,State - CHANDIGARH (04),In Seeing,Total,Females,94,2,0,2,90,602
DISAB04,04,State - CHANDIGARH (04),In Seeing,Rural,Persons,9,0,1,0,8,22
DISAB04,04,State - CHANDIGARH (04),In Seeing,Rural,Males,7,0,1,0,6,7
DISAB04,04,State - CHANDIGARH (04),In Seeing,Rural,Females,2,0,0,0,2,15
DISAB04,04,State - CHANDIGARH (04),In Seeing,Urban,Persons,599,6,2,8,583,1144
DISAB04,04,State - CHANDIGARH (04),In Seeing,Urban,Males,507,4,2,6,495,557
DISAB04,04,State - CHANDIGARH (04),In Seeing,Urban,Females,92,2,0,2,88,587
DISAB04,04,State - CHANDIGARH (04),In Hearing,Total,Persons,875,2,6,14,853,1600
DISAB04,04,State - CHANDIGARH (04),In Hearing,Total,Males,720,2,6,9,703,548
DISAB04,04,State - CHANDIGARH (04),In Hearing,Total,Females,155,0,0,5,150,1052
DISAB04,04,State - CHANDIGARH (04),In Hearing,Rural,Persons,17,1,0,0,16,15
DISAB04,04,State - CHANDIGARH (04),In Hearing,Rural,Males,15,1,0,0,14,10
DISAB04,04,State - CHANDIGARH (04),In Hearing,Rural,Females,2,0,0,0,2,5
DISAB04,04,State - CHANDIGARH (04),In Hearing,Urban,Persons,858,1,6,14,837,1585
DISAB04,04,State - CHANDIGARH (04),In Hearing,Urban,Males,705,1,6,9,689,538
DISAB04,04,State - CHANDIGARH (04),In Hearing,Urban,Females,153,0,0,5,148,1047
DISAB04,04,State - CHANDIGARH (04),In Speech,Total,Persons,332,2,2,3,325,629
DISAB04,04,State - CHANDIGARH (04),In Speech,Total,Males,274,2,2,3,267,288
DISAB04,04,State - CHANDIGARH (04),In Speech,Total,Females,58,0,0,0,58,341
DISAB04,04,State - CHANDIGARH (04),In Speech,Rural,Persons,21,1,0,0,20,28
DISAB04,04,State - CHANDIGARH (04),In Speech,Rural,Males,19,1,0,0,18,7
DISAB04,04,State - CHANDIGARH (04),In Speech,Rural,Females,2,0,0,0,2,21
DISAB04,04,State - CHANDIGARH (04),In Speech,Urban,Persons,311,1,2,3,305,601
DISAB04,04,State - CHANDIGARH (04),In Speech,Urban,Males,255,1,2,3,249,281
DISAB04,04,State - CHANDIGARH (04),In Speech,Urban,Females,56,0,0,0,56,320
DISAB04,04,State - CHANDIGARH (04),In Movement,Total,Persons,1507,15,4,24,1464,2308
DISAB04,04,State - CHANDIGARH (04),In Movement,Total,Males,1270,13,3,20,1234,1108
DISAB04,04,State - CHANDIGARH (04),In Movement,Total,Females,237,2,1,4,230,1200
DISAB04,04,State - CHANDIGARH (04),In Movement,Rural,Persons,58,4,0,0,54,71
DISAB04,04,State - CHANDIGARH (04),In Movement,Rural,Males,50,3,0,0,47,35
DISAB04,04,State - CHANDIGARH (04),In Movement,Rural,Females,8,1,0,0,7,36
DISAB04,04,State - CHANDIGARH (04),In Movement,Urban,Persons,1449,11,4,24,1410,2237
DISAB04,04,State - CHANDIGARH (04),In Movement,Urban,Males,1220,10,3,20,1187,1073
DISAB04,04,State - CHANDIGARH (04),In Movement,Urban,Females,229,1,1,4,223,1164
DISAB04,04,State - CHANDIGARH (04),Mental Retardation,Total,Persons,102,2,0,3,97,988
DISAB04,04,State - CHANDIGARH (04),Mental Retardation,Total,Males,82,2,0,2,78,601
DISAB04,04,State - CHANDIGARH (04),Mental Retardation,Total,Females,20,0,0,1,19,387
DISAB04,04,State - CHANDIGARH (04),Mental Retardation,Rural,Persons,1,0,0,0,1,15
DISAB04,04,State - CHANDIGARH (04),Mental Retardation,Rural,Males,0,0,0,0,0,6
DISAB04,04,State - CHANDIGARH (04),Mental Retardation,Rural,Females,1,0,0,0,1,9
DISAB04,04,State - CHANDIGARH (04),Mental Retardation,Urban,Persons,101,2,0,3,96,973
DISAB04,04,State - CHANDIGARH (04),Mental Retardation,Urban,Males,82,2,0,2,78,595
DISAB04,04,State - CHANDIGARH (04),Mental Retardation,Urban,Females,19,0,0,1,18,378
DISAB04,04,State - CHANDIGARH (04),Mental Illness,Total,Persons,115,1,0,5,109,641
DISAB04,04,State - CHANDIGARH (04),Mental Illness,Total,Males,99,1,0,2,96,346
DISAB04,04,State - CHANDIGARH (04),Mental Illness,Total,Females,16,0,0,3,13,295
DISAB04,04,State - CHANDIGARH (04),Mental Illness,Rural,Persons,4,0,0,0,4,16
DISAB04,04,State - CHANDIGARH (04),Mental Illness,Rural,Males,4,0,0,0,4,7
DISAB04,04,State - CHANDIGARH (04),Mental Illness,Rural,Females,0,0,0,0,0,9
DISAB04,04,State - CHANDIGARH (04),Mental Illness,Urban,Persons,111,1,0,5,105,625
DISAB04,04,State - CHANDIGARH (04),Mental Illness,Urban,Males,95,1,0,2,92,339
DISAB04,04,State - CHANDIGARH (04),Mental Illness,Urban,Females,16,0,0,3,13,286
DISAB04,04,State - CHANDIGARH (04),Any Other,Total,Persons,902,6,4,15,877,1681
DISAB04,04,State - CHANDIGARH (04),Any Other,Total,Males,760,5,4,8,743,794
DISAB04,04,State - CHANDIGARH (04),Any Other,Total,Females,142,1,0,7,134,887
DISAB04,04,State - CHANDIGARH (04),Any Other,Rural,Persons,14,0,0,1,13,26
DISAB04,04,State - CHANDIGARH (04),Any Other,Rural,Males,13,0,0,1,12,15
DISAB04,04,State - CHANDIGARH (04),Any Other,Rural,Females,1,0,0,0,1,11
DISAB04,04,State - CHANDIGARH (04),Any Other,Urban,Persons,888,6,4,14,864,1655
DISAB04,04,State - CHANDIGARH (04),Any Other,Urban,Males,747,5,4,7,731,779
DISAB04,04,State - CHANDIGARH (04),Any Other,Urban,Females,141,1,0,7,133,876
DISAB04,04,State - CHANDIGARH (04),Multiple disability,Total,Persons,200,3,2,5,190,1142
DISAB04,04,State - CHANDIGARH (04),Multiple disability,Total,Males,166,2,2,3,159,609
DISAB04,04,State - CHANDIGARH (04),Multiple disability,Total,Females,34,1,0,2,31,533
DISAB04,04,State - CHANDIGARH (04),Multiple disability,Rural,Persons,2,0,0,0,2,27
DISAB04,04,State - CHANDIGARH (04),Multiple disability,Rural,Males,2,0,0,0,2,15
DISAB04,04,State - CHANDIGARH (04),Multiple disability,Rural,Females,0,0,0,0,0,12
DISAB04,04,State - CHANDIGARH (04),Multiple disability,Urban,Persons,198,3,2,5,188,1115
DISAB04,04,State - CHANDIGARH (04),Multiple disability,Urban,Males,164,2,2,3,157,594
DISAB04,04,State - CHANDIGARH (04),Multiple disability,Urban,Females,34,1,0,2,31,521
DISAB04,05,State - UTTARAKHAND (05),Total disabled population,Total,Persons,64888,27688,7125,2473,27602,120384
DISAB04,05,State - UTTARAKHAND (05),Total disabled population,Total,Males,44868,15385,5330,1558,22595,57919
DISAB04,05,State - UTTARAKHAND (05),Total disabled population,Total,Females,20020,12303,1795,915,5007,62465
DISAB04,05,State - UTTARAKHAND (05),Total disabled population,Rural,Persons,49320,27309,6572,1900,13539,84777
DISAB04,05,State - UTTARAKHAND (05),Total disabled population,Rural,Males,31796,15124,4856,1127,10689,41448
DISAB04,05,State - UTTARAKHAND (05),Total disabled population,Rural,Females,17524,12185,1716,773,2850,43329
DISAB04,05,State - UTTARAKHAND (05),Total disabled population,Urban,Persons,15568,379,553,573,14063,35607
DISAB04,05,State - UTTARAKHAND (05),Total disabled population,Urban,Males,13072,261,474,431,11906,16471
DISAB04,05,State - UTTARAKHAND (05),Total disabled population,Urban,Females,2496,118,79,142,2157,19136
DISAB04,05,State - UTTARAKHAND (05),In Seeing,Total,Persons,10579,5164,1148,339,3928,18528
DISAB04,05,State - UTTARAKHAND (05),In Seeing,Total,Males,6881,2634,837,217,3193,7605
DISAB04,05,State - UTTARAKHAND (05),In Seeing,Total,Females,3698,2530,311,122,735,10923
DISAB04,05,State - UTTARAKHAND (05),In Seeing,Rural,Persons,8278,5077,1060,249,1892,13205
DISAB04,05,State - UTTARAKHAND (05),In Seeing,Rural,Males,4978,2576,761,148,1493,5363
DISAB04,05,State - UTTARAKHAND (05),In Seeing,Rural,Females,3300,2501,299,101,399,7842
DISAB04,05,State - UTTARAKHAND (05),In Seeing,Urban,Persons,2301,87,88,90,2036,5323
DISAB04,05,State - UTTARAKHAND (05),In Seeing,Urban,Males,1903,58,76,69,1700,2242
DISAB04,05,State - UTTARAKHAND (05),In Seeing,Urban,Females,398,29,12,21,336,3081
DISAB04,05,State - UTTARAKHAND (05),In Hearing,Total,Persons,15738,6501,1552,524,7161,21943
DISAB04,05,State - UTTARAKHAND (05),In Hearing,Total,Males,10444,3328,1076,300,5740,8748
DISAB04,05,State - UTTARAKHAND (05),In Hearing,Total,Females,5294,3173,476,224,1421,13195
DISAB04,05,State - UTTARAKHAND (05),In Hearing,Rural,Persons,11089,6415,1446,390,2838,14223
DISAB04,05,State - UTTARAKHAND (05),In Hearing,Rural,Males,6517,3268,991,208,2050,5893
DISAB04,05,State - UTTARAKHAND (05),In Hearing,Rural,Females,4572,3147,455,182,788,8330
DISAB04,05,State - UTTARAKHAND (05),In Hearing,Urban,Persons,4649,86,106,134,4323,7720
DISAB04,05,State - UTTARAKHAND (05),In Hearing,Urban,Males,3927,60,85,92,3690,2855
DISAB04,05,State - UTTARAKHAND (05),In Hearing,Urban,Females,722,26,21,42,633,4865
DISAB04,05,State - UTTARAKHAND (05),In Speech,Total,Persons,4841,2212,515,160,1954,7507
DISAB04,05,State - UTTARAKHAND (05),In Speech,Total,Males,3399,1251,376,108,1664,3609
DISAB04,05,State - UTTARAKHAND (05),In Speech,Total,Females,1442,961,139,52,290,3898
DISAB04,05,State - UTTARAKHAND (05),In Speech,Rural,Persons,3684,2184,462,108,930,5124
DISAB04,05,State - UTTARAKHAND (05),In Speech,Rural,Males,2414,1231,331,71,781,2552
DISAB04,05,State - UTTARAKHAND (05),In Speech,Rural,Females,1270,953,131,37,149,2572
DISAB04,05,State - UTTARAKHAND (05),In Speech,Urban,Persons,1157,28,53,52,1024,2383
DISAB04,05,State - UTTARAKHAND (05),In Speech,Urban,Males,985,20,45,37,883,1057
DISAB04,05,State - UTTARAKHAND (05),In Speech,Urban,Females,172,8,8,15,141,1326
DISAB04,05,State - UTTARAKHAND (05),In Movement,Total,Persons,13459,5062,1444,515,6438,23537
DISAB04,05,State - UTTARAKHAND (05),In Movement,Total,Males,10241,3220,1182,385,5454,12502
DISAB04,05,State - UTTARAKHAND (05),In Movement,Total,Females,3218,1842,262,130,984,11035
DISAB04,05,State - UTTARAKHAND (05),In Movement,Rural,Persons,10449,4996,1333,384,3736,17498
DISAB04,05,State - UTTARAKHAND (05),In Movement,Rural,Males,7635,3172,1083,277,3103,9335
DISAB04,05,State - UTTARAKHAND (05),In Movement,Rural,Females,2814,1824,250,107,633,8163
DISAB04,05,State - UTTARAKHAND (05),In Movement,Urban,Persons,3010,66,111,131,2702,6039
DISAB04,05,State - UTTARAKHAND (05),In Movement,Urban,Males,2606,48,99,108,2351,3167
DISAB04,05,State - UTTARAKHAND (05),In Movement,Urban,Females,404,18,12,23,351,2872
DISAB04,05,State - UTTARAKHAND (05),Mental Retardation,Total,Persons,2394,1239,341,54,760,9056
DISAB04,05,State - UTTARAKHAND (05),Mental Retardation,Total,Males,1742,790,281,36,635,5210
DISAB04,05,State - UTTARAKHAND (05),Mental Retardation,Total,Females,652,449,60,18,125,3846
DISAB04,05,State - UTTARAKHAND (05),Mental Retardation,Rural,Persons,1993,1228,319,39,407,6375
DISAB04,05,State - UTTARAKHAND (05),Mental Retardation,Rural,Males,1411,783,262,26,340,3679
DISAB04,05,State - UTTARAKHAND (05),Mental Retardation,Rural,Females,582,445,57,13,67,2696
DISAB04,05,State - UTTARAKHAND (05),Mental Retardation,Urban,Persons,401,11,22,15,353,2681
DISAB04,05,State - UTTARAKHAND (05),Mental Retardation,Urban,Males,331,7,19,10,295,1531
DISAB04,05,State - UTTARAKHAND (05),Mental Retardation,Urban,Females,70,4,3,5,58,1150
DISAB04,05,State - UTTARAKHAND (05),Mental Illness,Total,Persons,1260,724,164,31,341,5183
DISAB04,05,State - UTTARAKHAND (05),Mental Illness,Total,Males,897,454,135,19,289,3038
DISAB04,05,State - UTTARAKHAND (05),Mental Illness,Total,Females,363,270,29,12,52,2145
DISAB04,05,State - UTTARAKHAND (05),Mental Illness,Rural,Persons,1087,719,152,26,190,3676
DISAB04,05,State - UTTARAKHAND (05),Mental Illness,Rural,Males,742,450,123,16,153,2240
DISAB04,05,State - UTTARAKHAND (05),Mental Illness,Rural,Females,345,269,29,10,37,1436
DISAB04,05,State - UTTARAKHAND (05),Mental Illness,Urban,Persons,173,5,12,5,151,1507
DISAB04,05,State - UTTARAKHAND (05),Mental Illness,Urban,Males,155,4,12,3,136,798
